log_time,sim_time,speed,rpm,x,y,z,pitch,roll,steering,acc_pedal,brake_pedal,clutch_pedal
1765529574.2656069,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.2816138,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.2986069,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.31561,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.3321702,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.3481133,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.3651125,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.3821125,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.3981128,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.4151156,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.431631,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.4486306,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.4648142,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.4818304,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.4978383,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.514843,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.5313463,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.5483465,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.5653474,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.581347,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.5986285,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.6146421,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.631856,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.6478562,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.6648555,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.6821148,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.6987703,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.7147698,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.7321115,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.748111,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.765383,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.7813828,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.7985244,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.8145242,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.8320296,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.8490314,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.8650296,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.8820298,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.8985932,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.9145856,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.9316006,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.948489,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.9648743,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.9818652,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529574.9988282,1765529574,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.0148444,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.0313642,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.0483644,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.0653636,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.0813637,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.0983639,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.1183667,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.1317081,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.1482878,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.1654696,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.1816363,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.1979132,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.2149131,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.232089,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.248089,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.265089,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.2820892,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.2980897,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.3155441,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.3319209,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.348209,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.3652086,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.3812087,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.3983676,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.4153674,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.4318726,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.4481535,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.4646811,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.4816809,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.4986808,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.5148268,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.5321012,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.5481014,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.5651014,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.582101,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.5983655,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.615365,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.631871,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
1765529575.6478703,1765529575,0.0,1.6815581571897805e-42,0.0,0.0,0.019998665899038315,-0.007691643200814724,0.0,0.0,0.5,0.44999998807907104,0.0
